"filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"q6nc6.txt","f",57,"right i'm at the bottom of the rocks i've done that ","RB FW VBP IN DT NN IN DT NNS FW VBP VBN IN","acknowledge","q6nc6.f.move.63"
"q6nc6.txt","g",58,"you're at the bottom of the rocks ","PRP VBP IN DT NN IN DT NNS","acknowledge","q6nc6.g.move.64"
"q6nc6.txt","g",59,"right now ","RB RB","ready","q6nc6.g.move.65"
"q6nc6.txt","g",60,"you you've not got a stone creek to the left of the rocks have you ","PRP PRP VBP RB VBN DT NN NN TO DT NN IN DT NNS VBP PRP","check","q6nc6.g.move.66"
"q6nc6.txt","f",61,"a what ","DT WDT","query_w","q6nc6.f.move.67"
"q6nc6.txt","g",62,"a stone creek ","DT NN NN","reply_w","q6nc6.g.move.69"
"q6nc6.txt","f",63,"i've got rapids ","LS VBP VBN NNS","reply_w","q6nc6.f.move.70"
"q6nc6.txt","g",64,"ehm that's to the left and slightly underneath the rocks is it ","NN WDT VBZ TO DT NN CC RB IN DT NNS VBZ PRP","check","q6nc6.g.move.71"
"q6nc6.txt","f",65,"uh-huh ","RB","reply_y","q6nc6.f.move.72"
"q6nc6.txt","f",66,"yeah ","NN","reply_y","q6nc6.f.move.74"
"q6nc6.txt","g",67,"right ","RB","ready","q6nc6.g.move.75"
"q6nc6.txt","g",68,"well you want to go ","RB PRP VBP TO VB","instruct","q6nc6.g.move.76"
"q6nc6.txt","f",69,"is directly underneath the diamond mine ","VBZ RB IN DT NN NN","explain","q6nc6.f.move.77"
"q6nc6.txt","g",70,"uh-huh that's right ","NN WDT VBZ NN","acknowledge","q6nc6.g.move.78"
"q6nc6.txt","g",71,"you want to go down slightly from from the rock level and then curve back up and go over the the rapids so you're on s-- sort of directly on top of them ","PRP VBP TO VB RP RB IN IN DT NN NN CC RB NN RB RB CC VB IN DT DT NNS IN PRP VBP IN NN IN RB IN NN IN PRP","instruct","q6nc6.g.move.79"
"q6nc6.txt","f",72,"right so i'm over them ","RB RB FW VBP IN PRP","acknowledge","q6nc6.f.move.80"
"q6nc6.txt","g",73,"right ","RB","acknowledge","q6nc6.g.move.81"
"q6nc6.txt","g",74,"now ","RB","ready","q6nc6.g.move.82"
"q6nc6.txt","g",75,"you want to eh curve down to your at at the side of the at the rapids a few centimetres out from them ","PRP VBP TO UH NN IN TO PRP$ IN IN DT NN IN DT IN DT NNS DT JJ NNS IN IN PRP","instruct","q6nc6.g.move.83"
"q6nc6.txt","f",76,"how many ","WRB JJ","query_w","q6nc6.f.move.84"
"q6nc6.txt","g",77,"ehm sort of five centimetres ","NN NN IN CD NNS","reply_w","q6nc6.g.move.85"
"q6nc6.txt","g",78,"just so you're ","RB RB PRP VBP","instruct","q6nc6.g.move.85.2"
"q6nc6.txt","f",79,"shit ","NN","acknowledge","q6nc6.f.move.86"
"q6nc6.txt","g",80,"you see the line ehm so you're basically in a line with the end of the very end of the swamp ","PRP VBP DT NN NN IN PRP VBP RB IN DT NN IN DT NN IN DT JJ NN IN DT VBP","align","q6nc6.g.move.85.9"
"q6nc6.txt","g",81,"you want to go out that far ","PRP VBP TO VB RP IN RB","instruct","q6nc6.g.move.88"
"q6nc6.txt","g",82,"and then ","CC RB","ready","q6nc6.g.move.88.5"
"q6nc6.txt","g",83,"we're eh straight down slightly curved shape a sort of eye shape so you come you come down to ","PRP VBP UH RB RB RB JJ NN DT NN IN NN NN IN PRP VBP PRP VB RP TO","instruct","q6nc6.g.move.89"
"q6nc6.txt","g",84,"you got stone slabs ","PRP VBD NN NNS","query_yn","q6nc6.g.move.90"
"q6nc6.txt","f",85,"yeah ","NN","reply_y","q6nc6.f.move.91"
"q6nc6.txt","g",86,"you want to be ","PRP VBP TO VB","instruct","q6nc6.g.move.92"
"q6nc6.txt","f",87,"i've also got a manned fort ","LS VBP RB VBN DT VBN NN","explain","q6nc6.f.move.93"
"q6nc6.txt","g",88,"right well ","RB RB","ready","q6nc6.g.move.94"
"q6nc6.txt","g",89,"you want to go straight down i don't know miss your manned fort and s-- the level you want to get to in this sort of curve is it should be directly ","PRP VBP TO VB RB RB FW VBP RB VB VB PRP$ VBN NN CC DT NN PRP VBP TO VB TO IN DT NN IN NN VBZ PRP MD VB RB","instruct","q6nc6.g.move.95"
"q6nc6.txt","f",90,"am i going in a curve ","RB FW VBG IN DT NN","check","q6nc6.f.move.96"
"q6nc6.txt","g",91,"a slight curve basically s-- basically straight down and then curve slightly so you're eh right underneath the white water and just slightly above the level of the stone slabs it should be in the sort of shape of an eye ","DT JJ NN RB RB RB RB CC RB NN RB IN PRP VBP UH RB IN DT JJ NN CC RB RB IN DT NN IN DT NN NNS PRP MD VB IN DT NN IN NN IN DT NN","clarify","q6nc6.g.move.98"
"q6nc6.txt","g",92,"you know the sideways shape of an eye you get at school ","PRP VBP DT JJ NN IN DT NN PRP VBP IN NN","align","q6nc6.g.move.98.2"
"q6nc6.txt","g",93,"that sort of idea of a curve ","IN NN IN NN IN DT NN","clarify","q6nc6.g.move.98.5"
"q6nc6.txt","g",94,"right are you there ","RB VBP PRP EX","align","q6nc6.g.move.99"
"q6nc6.txt","f",95,"right i'm underneath the manned fort on a level ","RB FW VBP IN DT VBN NN IN DT NN","explain","q6nc6.f.move.100"
"q6nc6.txt","f",96,"have you got stone creek ","VB PRP VBD NN NN","query_yn","q6nc6.f.move.101"
"q6nc6.txt","g",97,"yeah ","NN","reply_y","q6nc6.g.move.102"
"q6nc6.txt","g",98,"you should be above stone creek ","PRP MD VB IN NN NN","instruct","q6nc6.g.move.103"
"q6nc6.txt","f",99,"right ","RB","ready","q6nc6.f.move.104"
"q6nc6.txt","f",100,"that's where i am ","DT VBZ WRB FW VBP","explain","q6nc6.f.move.105"
"q6nc6.txt","g",101,"uh-huh ","RB","acknowledge","q6nc6.g.move.106"
"q6nc6.txt","f",102,"on the same level as the stone slabs ","IN DT JJ NN IN DT NN NNS","explain","q6nc6.f.move.107"
"q6nc6.txt","g",103,"right ","RB","acknowledge","q6nc6.g.move.108"
"q6nc6.txt","g",104,"now uh ","RB UH","ready","q6nc6.g.move.109"
"q6nc6.txt","g",105,"have you got to your right underneath the rocks have you got an outlaws' hideout ","VB PRP VBD TO PRP$ JJ IN DT NNS VBP PRP VBD DT NNS POS NN","query_yn","q6nc6.g.move.110"
"q6nc6.txt","f",106,"saloon bar ","NN NN","reply_w","q6nc6.f.move.111"
"q6nc6.txt","f",107,"ah outlaws' hideout yeah ","RB NNS POS NN NN","reply_y","q6nc6.f.move.112"
"q6nc6.txt","f",108,"it's above them ","PRP VBZ IN PRP","check","q6nc6.f.move.113"
"q6nc6.txt","g",109,"yeah it's ","VB PRP VBZ","reply_y","q6nc6.g.move.114"
"q6nc6.txt","f",110,"it's above the rocks above the gold mine ","PRP VBZ IN DT NNS IN DT NN NN","check","q6nc6.f.move.115"
"q6nc6.txt","g",111,"the gold mine ","DT NN NN","check","q6nc6.g.move.116"
"q6nc6.txt","f",112,"i've got a gold mine ","LS VBP VBD DT NN NN","reply_w","q6nc6.f.move.117"
"q6nc6.txt","g",113,"oh right ehm ","UH RB NN","acknowledge","q6nc6.g.move.118"
"q6nc6.txt","f",114,"just it's no it's it's just below the rocks ","RB PRP VBZ DT PRP VBZ PRP VBZ RB IN DT NNS","explain","q6nc6.f.move.119"
"q6nc6.txt","g",115,"below the rocks right ","IN DT NNS RB","acknowledge","q6nc6.g.move.120"
"q6nc6.txt","f",116,"there's outlaws' hideout ","EX VBZ NNS POS NN","explain","q6nc6.f.move.121"
"q6nc6.txt","g",117,"tha-- uh-huh that's right that's right below the rocks ","RB DT VBZ NN WDT VBZ JJ IN DT NNS","acknowledge","q6nc6.g.move.122"
"q6nc6.txt","g",118,"you want to go up eh in a fairly sort of well just a sort of logical gradient so you're underneath the outlaws' hideout just right underneath it ","PRP VBP TO VB RP UH IN DT RB NN IN RB RB DT NN IN JJ NN IN PRP VBP IN DT NNS POS NN RB RB IN PRP","instruct","q6nc6.g.move.123"
"q6nc6.txt","f",119,"right i'm there ","RB FW VBP RB","acknowledge","q6nc6.f.move.124"
"q6nc6.txt","g",120,"uh-huh ","RB","acknowledge","q6nc6.g.move.125"
"q6nc6.txt","g",121,"now ","RB","ready","q6nc6.g.move.126"
"q6nc6.txt","g",122,"have you have you got a noose below the outlaws' hideout ","VB PRP VBP PRP VBD DT NN IN DT NNS POS NN","query_yn","q6nc6.g.move.127"
"q6nc6.txt","f",123,"uh-huh ","RB","reply_y","q6nc6.f.move.128"
"q6nc6.txt","f",124,"there's a gold mine though ","EX VBZ DT NN NN IN","explain","q6nc6.f.move.129"
"q6nc6.txt","f",125,"above the right above the noose just just right below the outlaws' hideout slightly it's it's directly above the noose ","IN DT NN IN DT NN RB RB RB IN DT NNS POS NN RB PRP VBZ PRP VBZ RB IN DT NN","explain","q6nc6.f.move.129.9"
"q6nc6.txt","g",126,"right ","RB","acknowledge","q6nc6.g.move.130"
"q6nc6.txt","g",127,"right ","RB","acknowledge","q6nc6.g.move.132"
"q6nc6.txt","g",128,"well ","RB","ready","q6nc6.g.move.133"
"q6nc6.txt","g",129,"you want to curve out slightly so you're to the right of the the gold mine and to the right of the noose and then just come straight down to the bottom eh right of the noose ","PRP VBP TO NN IN RB IN PRP VBP TO DT NN IN DT DT NN NN CC TO DT NN IN DT NN CC RB RB VB RB RB TO DT JJ UH NN IN DT NN","instruct","q6nc6.g.move.134"
"q6nc6.txt","f",130,"right that's where i am ","RB DT VBZ WRB FW VBP","acknowledge","q6nc6.f.move.135"
"q6nc6.txt","g",131,"s-- right ","RB","acknowledge","q6nc6.g.move.136"
"q6nc6.txt","g",132,"now ","RB","ready","q6nc6.g.move.137"
"q6nc6.txt","g",133,"you want to keep curving down to well basically keep curving down 'til you're above ","PRP VBP TO VB VBG RB TO RB RB VB VBG IN RB PRP VBP IN","instruct","q6nc6.g.move.138"
"q6nc6.txt","g",134,"you've not got you've not got a swan pond no ","PRP VBP RB VBN PRP VBP RB VBN DT NN NN DT","check","q6nc6.g.move.139"
"q6nc6.txt","f",135,"a what ","DT WDT","query_w","q6nc6.f.move.140"
"q6nc6.txt","g",136,"you've not got a swan pond ","PRP VBP RB VBN DT NN NN","check","q6nc6.g.move.141"
"q6nc6.txt","f",137,"no ","DT","reply_n","q6nc6.f.move.142"
"q6nc6.txt","g",138,"right well ","RB RB","ready","q6nc6.g.move.143"
"q6nc6.txt","g",139,"you want to keep curving down you're at the bottom right of the noose you want to curve down so you're just a-- ehm sort of a few centimetres five centimetres from maybe above the end ","PRP VBP TO VB VBG IN PRP VBP IN DT JJ NN IN DT NN PRP VBP TO NN RP RB PRP VBP RB NN NN IN DT JJ NNS CD NNS IN RB IN DT NN","instruct","q6nc6.g.move.144"
"q6nc6.txt","g",140,"you know the writing at the bottom the ""n"" ""a"" ""q"" ""c"" ""6"" stuff ","PRP VBP DT VBG IN DT NN DT NN DT NN NN CD NN","align","q6nc6.g.move.145"
"q6nc6.txt","f",141,"yeah ","NN","reply_y","q6nc6.f.move.146"
"q6nc6.txt","g",142,"you want to be just above that and your level is about roughly the middle of the saloon bar has your level ","PRP VBP TO VB RB IN DT CC PRP$ NN VBZ IN RB DT NN IN DT NN NN VBZ PRP$ NN","instruct","q6nc6.g.move.147"
"q6nc6.txt","f",143,"right i'm there ","RB FW VBP RB","acknowledge","q6nc6.f.move.148"
"q6nc6.txt","g",144,"right ","RB","acknowledge","q6nc6.g.move.149"
"q6nc6.txt","g",145,"now ","RB","ready","q6nc6.g.move.150"
"q6nc6.txt","g",146,"a few centimetres to the left of that i've got the swan pond ","DT JJ NNS TO DT NN IN DT FW VBP VBD DT NN NN","explain","q6nc6.g.move.151"
"q6nc6.txt","f",147,"how many roughly ","WRB JJ RB","query_w","q6nc6.f.move.152"
"q6nc6.txt","g",148,"ehm don't don't write anything yet by the way ehm ","NN VBP RB VB RB VB NN RB IN DT NN NN","instruct","q6nc6.g.move.153"
"q6nc6.txt","g",149,"i'm talking about three centimetres ","LS VBP VBG IN CD NNS","reply_w","q6nc6.g.move.154"
"q6nc6.txt","g",150,"probably ","RB","reply_w","q6nc6.g.move.156"
"q6nc6.txt","f",151,"right ","RB","acknowledge","q6nc6.f.move.155"
"q6nc6.txt","g",152,"i see so you've got to basically from where you are go along very slightly and then curve up over the swan pond and then back down to the same level that you're at so the curve you want to get is basically to the top of the saloon bar is the level curve up there and then curve down ehm about well see you're ","LS VB RB PRP VBP VBN TO RB IN WRB PRP VBP VB RB RB RB CC RB NN RP IN DT NN NN CC RB RB IN TO DT JJ NN WDT PRP VBP IN RB DT NN PRP VBP TO VB VBZ RB TO DT NN IN DT NN NN VBZ DT NN NN IN RB CC RB NN RP NN RB RB VB PRP VBP","instruct","q6nc6.g.move.157"
"q6nc6.txt","f",153,"how long is this swan ","WRB JJ VBZ DT NN","query_w","q6nc6.f.move.158"
"q6nc6.txt","g",154,"right ","RB","ready","q6nc6.g.move.159"
"q6nc6.txt","g",155,"the end of it is at directly down from the end of the stone slabs ","DT NN IN PRP VBZ IN RB RB IN DT NN IN DT NN NNS","reply_w","q6nc6.g.move.160"
"q6nc6.txt","f",156,"right ","RB","acknowledge","q6nc6.f.move.161"
"q6nc6.txt","f",157,"so i've got that and then i go down to where i was ","RB FW VBP VBN IN CC RB FW VB RB TO WRB FW VBD","check","q6nc6.f.move.162"
"q6nc6.txt","g",158,"y-- no n-- aye the level you were yeah that's right ","DT NN DT NN PRP VBD RB DT VBZ NN","reply_y","q6nc6.g.move.163"
"q6nc6.txt","f",159,"right ","RB","acknowledge","q6nc6.f.move.164"
"q6nc6.txt","g",160,"and from there you want to curve eh so you're underneath the saloon bar ","CC IN EX PRP VBP TO NN UH IN PRP VBP IN DT NN NN","instruct","q6nc6.g.move.165"
"q6nc6.txt","f",161,"underneath it ","IN PRP","check","q6nc6.f.move.166"
"q6nc6.txt","g",162,"yeah ","NN","reply_y","q6nc6.g.move.167"
"q6nc6.txt","f",163,"right ","RB","acknowledge","q6nc6.f.move.168"
"q6nc6.txt","f",164,"i'm underneath the ""o"" ","LS VBP IN DT NN","explain","q6nc6.f.move.170"
"q6nc6.txt","g",165,"and then ","CC RB","ready","q6nc6.g.move.169"
"q6nc6.txt","g",166,"right you're underneath the ""o"" ","RB PRP VBP IN DT NN","acknowledge","q6nc6.g.move.171"
"q6nc6.txt","g",167,"right well ","RB RB","ready","q6nc6.g.move.172"
"q6nc6.txt","g",168,"basically this is the bit i messed up a bit last time ","RB DT VBZ DT NN FW VBD RP DT NN JJ NN","explain","q6nc6.g.move.173"
"q6nc6.txt","g",169,"the finish is just keeping going to your left and curving up past the saloon bar and it's a few ce-- it's about three or f-- maybe four centimetres out five centimetres out from the left-hand side of your page and it's just above the roof of the saloon bar and that's the finish ","DT NN VBZ RB VBG VBG TO PRP$ NN CC VBG RP IN DT NN NN CC PRP VBZ DT JJ PRP VBZ IN CD CC RB CD NNS IN CD NNS IN IN DT JJ NN IN PRP$ NN CC PRP VBZ RB IN DT NN IN DT NN NN CC DT VBZ DT NN","instruct","q6nc6.g.move.174"
"q6nc7.txt","g",1,"right ehm ","RB NN","ready","q6nc7.g.move.1"
"q6nc7.txt","g",2,"have you got the start yeah ","VB PRP VBD DT NN NN","query_yn","q6nc7.g.move.2"
"q6nc7.txt","f",3,"yeah ","NN","reply_y","q6nc7.f.move.3"
"q6nc7.txt","g",4,"at the sandy shore ","IN DT JJ NN","query_yn","q6nc7.g.move.4"
"q6nc7.txt","f",5,"yeah ","NN","reply_y","q6nc7.f.move.5"
"q6nc7.txt","g",6,"right ehm ","RB NN","ready","q6nc7.g.move.6"
"q6nc7.txt","g",7,"see at the tip of crane bay have you got a well ","VB IN DT NN IN NN NN VBP PRP VBD DT RB","query_yn","q6nc7.g.move.7"
"q6nc7.txt","f",8,"no i've not got a well no ","DT FW VBP RB VBN DT RB DT","reply_n","q6nc7.f.move.8"
"q6nc7.txt","g",9,"ehm have you got anything there no ","NN VBP PRP VBD NN RB DT","query_yn","q6nc7.g.move.9"
"q6nc7.txt","f",10,"i've got s-- ehm at the bottom of crane bay where it goes into the gurgling brook i've got an iron bridge over that ","LS VBP VBN NN IN DT NN IN NN NN WRB PRP VBZ IN DT VBG NN FW VBP VBD DT NN NN IN DT","reply_w","q6nc7.f.move.10"
"q6nc7.txt","f",11,"have you got that ","VB PRP VBD IN","query_yn","q6nc7.f.move.11"
"q6nc7.txt","g",12,"oh right ","UH RB","acknowledge","q6nc7.g.move.12"
"q6nc7.txt","g",13,"no ","DT","reply_n","q6nc7.g.move.14"
"q6nc7.txt","g",14,"ehm you know how there's local residents ","NN PRP VBP WRB EX VBZ JJ NNS","align","q6nc7.g.move.15"
"q6nc7.txt","f",15,"uh-huh ","RB","reply_y","q6nc7.f.move.16"
"q6nc7.txt","g",16,"is that to the left of it you've got that ","VBZ IN TO DT NN IN PRP PRP VBP VBD DT","query_yn","q6nc7.g.move.17"
"q6nc7.txt","f",17,"it's just above the iron bridge is just above local residents ","PRP VBZ RB IN DT NN NN VBZ RB IN JJ NNS","reply_w","q6nc7.f.move.18"
"q6nc7.txt","g",18,"oh right ","UH RB","acknowledge","q6nc7.g.move.19"
"q6nc7.txt","g",19,"well ","RB","ready","q6nc7.g.move.20"
"q6nc7.txt","g",20,"see at the tip of crane bay i've got a well ","VB IN DT NN IN NN NN FW VBP VBD DT RB","explain","q6nc7.g.move.21"
"q6nc7.txt","g",21,"so ","RB","ready","q6nc7.g.move.22"
"q6nc7.txt","g",22,"if like you go down sandy shore ","IN IN PRP VBP RB JJ NN","instruct","q6nc7.g.move.23"
"q6nc7.txt","f",23,"uh-huh ","RB","acknowledge","q6nc7.f.move.24"
"q6nc7.txt","g",24,"and then go around the tip as though there is a well there and then up to the wee groove where in crane bay just well above the local residents if you go there ","CC RB VB IN DT NN IN IN EX VBZ DT RB RB CC RB RB TO DT NN NN WRB IN NN NN RB RB IN DT JJ NNS IN PRP VBP RB","instruct","q6nc7.g.move.25"
"q6nc7.txt","f",25,"up ","RB","check","q6nc7.f.move.26"
"q6nc7.txt","g",26,"to the left of to the left of sandy shore ","TO DT NN IN TO DT NN IN JJ NN","clarify","q6nc7.g.move.27"
"q6nc7.txt","g",27,"right ","RB","align","q6nc7.g.move.28"
"q6nc7.txt","f",28,"right ","RB","reply_y","q6nc7.f.move.29"
"q6nc7.txt","f",29,"i want to go down to the left of sandy shore ","LS VBP TO VB RB TO DT NN IN JJ NN","check","q6nc7.f.move.30"
"q6nc7.txt","g",30,"uh-huh ","RB","reply_y","q6nc7.g.move.31"
"q6nc7.txt","g",31,"and then curve out as though there is a well there just where the tip of crane bay is ","CC RB NN RP IN IN EX VBZ DT RB RB RB WRB DT NN IN NN NN VBZ","clarify","q6nc7.g.move.32"
"q6nc7.txt","f",32,"right ","RB","acknowledge","q6nc7.f.move.33"
"q6nc7.txt","f",33,"eh just go down from there in other words ","UH RB VB RB IN EX IN JJ NNS","check","q6nc7.f.move.35"
"q6nc7.txt","g",34,"uh-huh yeah ","JJ NN","reply_y","q6nc7.g.move.36"
"q6nc7.txt","f",35,"right ","RB","acknowledge","q6nc7.f.move.37"
"q6nc7.txt","f",36,"and then ","CC RB","query_w","q6nc7.f.move.38"
"q6nc7.txt","g",37,"and then up ","CC RB RB","clarify","q6nc7.g.move.39"
"q6nc7.txt","g",38,"you know how there's a a wee kind of groove in crane bay then it goes down towards the forked stream ","PRP VBP WRB EX VBZ DT DT NN NN IN NN IN NN NN RB PRP VBZ RB IN DT VBN NN","align","q6nc7.g.move.40"
"q6nc7.txt","f",39,"yeah ","NN","reply_y","q6nc7.f.move.41"
"q6nc7.txt","g",40,"if you go up to there ","IN PRP VBP RB TO EX","clarify","q6nc7.g.move.42"
"q6nc7.txt","g",41,"right ","RB","align","q6nc7.g.move.43"
"q6nc7.txt","g",42,"and just stop there ","CC RB VB RB","clarify","q6nc7.g.move.44"
"q6nc7.txt","f",43,"uh-huh ","RB","reply_y","q6nc7.f.move.45"
"q6nc7.txt","g",44,"right ehm ","RB NN","ready","q6nc7.g.move.47"
"q6nc7.txt","g",45,"you know how there's local residents there ","PRP VBP WRB EX VBZ JJ NNS RB","align","q6nc7.g.move.48"
"q6nc7.txt","f",46,"yeah ","NN","reply_y","q6nc7.f.move.49"
"q6nc7.txt","g",47,"right ","RB","ready","q6nc7.g.move.50"
"q6nc7.txt","g",48,"well see where you've stopped ","RB VB WRB PRP VBP VBN","align","q6nc7.g.move.51"
"q6nc7.txt","g",49,"just go to the right ","RB VB TO DT NN","instruct","q6nc7.g.move.52"
"q6nc7.txt","f",50,"uh-huh ","RB","reply_y","q6nc7.f.move.53"
"q6nc7.txt","f",51,"round the side of it yeah ","NN DT NN IN PRP RB","check","q6nc7.f.move.55"
"q6nc7.txt","g",52,"uh-huh just to the right ","RB RB TO DT NN","reply_y","q6nc7.g.move.56"
"q6nc7.txt","g",53,"and then stop a couple of centimetres after crane bay ","CC RB VB DT NN IN NNS IN NN NN","instruct","q6nc7.g.move.57"
"q6nc7.txt","g",54,"now ehm ","RB FW","ready","q6nc7.g.move.58"
"q6nc7.txt","g",55,"have you got a forked stream yeah ","VB PRP VBD DT VBN NN NN","query_yn","q6nc7.g.move.59"
"q6nc7.txt","f",56,"yeah i've got a forked stream ","JJ FW VBP VBD DT VBN NN","reply_y","q6nc7.f.move.60"
"q6nc7.txt","f",57,"right down gurgling ","RB IN VBG","explain","q6nc7.f.move.61"
"q6nc7.txt","f",58,"have you got gurgling brook coming out of crane bay ","VB PRP VBD VBG NN VBG IN IN NN NN","query_yn","q6nc7.f.move.62"
"q6nc7.txt","g",59,"no i don't have a gurgling brook ","DT FW VBP RB VB DT VBG NN","reply_n","q6nc7.g.move.63"
"q6nc7.txt","f",60,"eh just it forks where there's a tree is that right ","UH RB PRP VBZ WRB EX VBZ DT NN VBZ IN NN","check","q6nc7.f.move.64"
"q6nc7.txt","g",61,"uh-huh ","RB","reply_y","q6nc7.g.move.65"
"q6nc7.txt","g",62,"yeah right ","RB RB","ready","q6nc7.g.move.68"
"q6nc7.txt","f",63,"uh-huh yeah ","JJ NN","acknowledge","q6nc7.f.move.67"
"q6nc7.txt","g",64,"see if you go down just from where you are just go down beside the forked stream to where it divides and stop there ","VB IN PRP VBP RB RB IN WRB PRP VBP RB VB RP IN DT VBN NN TO WRB PRP VBZ CC VB RB","instruct","q6nc7.g.move.69"
"q6nc7.txt","f",65,"right ","RB","acknowledge","q6nc7.f.move.70"
"q6nc7.txt","f",66,"right okay ","RB JJ","acknowledge","q6nc7.f.move.72"
"q6nc7.txt","g",67,"right ","RB","ready","q6nc7.g.move.73"
"q6nc7.txt","f",68,"right ","RB","acknowledge","q6nc7.f.move.74"
"q6nc7.txt","g",69,"ehm now ","NN RB","ready","q6nc7.g.move.75"
"q6nc7.txt","g",70,"to the right of the dead tree have you got farmed land ","TO DT NN IN DT JJ NN VBP PRP VBD JJ NN","query_yn","q6nc7.g.move.76"
"q6nc7.txt","f",71,"no i've not no ","DT FW VBP RB DT","reply_n","q6nc7.f.move.77"
"q6nc7.txt","g",72,"ehm right ","NN NN","ready","q6nc7.g.move.78"
"q6nc7.txt","g",73,"have you got anything there no ","VB PRP VBD NN RB DT","query_yn","q6nc7.g.move.79"
"q6nc7.txt","f",74,"no i've not got anything no ","DT FW VBP RB VBN NN RB","reply_n","q6nc7.f.move.80"
"q6nc7.txt","g",75,"no ","DT","acknowledge","q6nc7.g.move.81"
"q6nc7.txt","g",76,"right ","RB","ready","q6nc7.g.move.83"
"q6nc7.txt","g",77,"well if you just ehm curve out about five centimetres from where you've stopped ","RB IN PRP RB NN NN IN IN CD NNS IN WRB PRP VBP VBN","instruct","q6nc7.g.move.84"
"q6nc7.txt","f",78,"to the right ","TO DT NN","check","q6nc7.f.move.85"
"q6nc7.txt","g",79,"uh-huh to the right ","JJ TO DT NN","reply_y","q6nc7.g.move.86"
"q6nc7.txt","f",80,"so over the river then ","RB IN DT NN RB","check","q6nc7.f.move.87"
"q6nc7.txt","g",81,"ehm no hang on ","FW DT VB IN","reply_n","q6nc7.g.move.88"
"q6nc7.txt","f",82,"i'm at i'm at the left of the of the stream going down ","LS VBP IN FW VBP IN DT NN IN DT IN DT NN VBG RB","explain","q6nc7.f.move.89"
"q6nc7.txt","g",83,"oh right right sorry ","UH RB JJ JJ","acknowledge","q6nc7.g.move.90"
"q6nc7.txt","g",84,"ehm you're supposed to be at the right ","NN PRP VBP VBN TO VB IN DT NN","instruct","q6nc7.g.move.91"
"q6nc7.txt","f",85,"oh i'm supposed to right i'm supposed to go over the river then ","UH FW VBP VBN TO JJ FW VBP VBN TO VB IN DT NN RB","check","q6nc7.f.move.92"
"q6nc7.txt","g",86,"ehm ","NN","uncodable","q6nc7.g.move.93"
"q6nc7.txt","g",87,"no ","DT","reply_n","q6nc7.g.move.95"
"q6nc7.txt","g",88,"right ","RB","ready","q6nc7.g.move.96"
"q6nc7.txt","g",89,"go back to where the groove in crane bay is ","VB RB TO WRB DT NN IN NN NN VBZ","instruct","q6nc7.g.move.97"
"q6nc7.txt","f",90,"uh-huh ","RB","acknowledge","q6nc7.f.move.98"
"q6nc7.txt","g",91,"right ","RB","align","q6nc7.g.move.99"
"q6nc7.txt","g",92,"ehm now did you go along to the right yeah ","NN RB VBD PRP VB IN TO DT JJ NN","query_yn","q6nc7.g.move.100"
"q6nc7.txt","f",93,"i went to the right ","LS VBD TO DT NN","reply_y","q6nc7.f.move.101"
"q6nc7.txt","f",94,"and down past the side of the local residents you know between that and the river ","CC RB IN DT NN IN DT JJ NNS PRP VBP IN DT CC DT NN","explain","q6nc7.f.move.103"
"q6nc7.txt","g",95,"oh right right oh right sorry ehm ","UH RB JJ UH RB JJ NN","acknowledge","q6nc7.g.move.104"
"q6nc7.txt","g",96,"no you were supposed to go past the river a few centimetres out of the river so that you were to the right of it ","DT PRP VBD VBN TO VB IN DT NN DT JJ NNS IN IN DT NN IN IN PRP VBD TO DT NN IN PRP","instruct","q6nc7.g.move.105"
"q6nc7.txt","f",97,"right ","RB","acknowledge","q6nc7.f.move.106"
"q6nc7.txt","f",98,"right okay i'm to the right of the i'm to the right of the river ","RB JJ FW VBP TO DT NN IN DT FW VBP TO DT NN IN DT NN","acknowledge","q6nc7.f.move.108"
"q6nc7.txt","f",99,"and then down ","CC RB RB","check","q6nc7.f.move.109"
"q6nc7.txt","g",100,"uh-huh ","RB","reply_y","q6nc7.g.move.110"
"q6nc7.txt","f",101,"down ","RB","check","q6nc7.f.move.111"
"q6nc7.txt","g",102,"down to where it divides ","RB TO WRB PRP VBZ","clarify","q6nc7.g.move.112"
"q6nc7.txt","f",103,"down to where it divides ","RB TO WRB PRP VBZ","acknowledge","q6nc7.f.move.113"
"q6nc7.txt","g",104,"to the right of it ","TO DT NN IN PRP","clarify","q6nc7.g.move.114"
"q6nc7.txt","g",105,"uh-huh yeah ","JJ NN","reply_y","q6nc7.g.move.114.9"
"q6nc7.txt","f",106,"right okay i'm there now ","RB JJ FW VBP RB RB","check","q6nc7.f.move.115"
"q6nc7.txt","f",107,"right ","RB","acknowledge","q6nc7.f.move.119"
"q6nc7.txt","g",108,"right and ehm ","RB CC NN","ready","q6nc7.g.move.116"
"q6nc7.txt","g",109,"you're going to have to like curve out to the right as though there's something there ","PRP VBP VBG TO VB TO VB NN IN TO DT NN IN IN EX VBZ NN RB","instruct","q6nc7.g.move.117"
"q6nc7.txt","g",110,"'cause i've got farmed land here so ","VB FW VBP VBN JJ NN RB RB","explain","q6nc7.g.move.118"
"q6nc7.txt","f",111,"right ","RB","acknowledge","q6nc7.f.move.119.9"
"q6nc7.txt","g",112,"curve out have to ehm ","NN RP VBP TO VB","instruct","q6nc7.g.move.120"
